Sucursal,Territorio,Cliente,Agreement_Num,Valor_Prestamo,Tarifa_Semanal,Pago_Semanal,Sin_Pago_Sem,Fecha_Pago,Contrato_con_Fraude
Sucursal 04,MEX-3141,C00000098,AG00107,5689.6,20.15,0,1,12/12/2020,
Sucursal 04,MEX-3141,C00000098,AG00107,5689.6,0,0,0,18/12/2020,
Sucursal 04,MEX-3141,C00000098,AG00107,5689.6,0,0,0,28/12/2020,
Sucursal 04,MEX-3141,C00000098,AG00107,5689.6,0,0,0,03/01/2021,
Sucursal 04,MEX-3141,C00000098,AG00107,5689.6,0,0,0,09/01/2021,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,0,0,0,18/01/2021,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,314,256,0,09/01/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,256,0,14/01/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,256,0,23/01/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,26/01/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,492,0,04/02/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,220,0,12/02/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,256,0,18/02/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,25/02/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,05/03/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,492,0,09/03/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,256,0,17/03/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,256,0,25/03/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,492,0,01/04/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,255,0,06/04/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,255,0,12/04/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,21/04/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,270,0,26/04/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,07/05/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,490,0,12/05/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,18/05/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,256,0,24/05/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,728,0,04/06/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,10/06/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,255,0,18/06/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,256,0,23/06/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,256,0,28/06/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,07/07/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,492,0,16/07/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,22/07/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,30/07/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,730,0,02/08/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,120,0,09/08/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,220,0,18/08/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,720,0,27/08/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,0,1,02/09/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,492,0,07/09/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,430,0,17/09/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,255.2,785,0,20/09/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,0,0,0,27/09/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,0,0,0,06/10/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,0,0,0,15/10/2012,
Sucursal 05,MEX-0643,C00000099,AG00108,4920,0,0,0,20/10/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,0,0,0,01/10/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,446,446,0,04/10/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,11/10/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,22/10/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,27/10/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,26/10/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,04/11/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,12/11/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,15/11/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,26/11/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,30/11/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,06/12/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,16/12/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,22/12/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,30/12/2012,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,07/01/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,12/01/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,19/01/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,28/01/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,31/01/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,07/02/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,18/02/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,21/02/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,04/03/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,09/03/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,18/03/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,21/03/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,29/03/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,365,0,06/04/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,360,0,11/04/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,19/04/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,25/04/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,03/05/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,702,0,11/05/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,17/05/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,27/05/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,01/06/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,446,0,07/06/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,14/06/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,369,0,24/06/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,30/06/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,07/07/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,15/07/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,20/07/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,440,0,28/07/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,290,0,01/08/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,08/08/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,16/08/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,23/08/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,30/08/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,07/09/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,14/09/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,23/09/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,29/09/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,03/10/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,14/10/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,17/10/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,361,0,24/10/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,31/10/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,10/11/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,14/11/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,22/11/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,30/11/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,08/12/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,13/12/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,22/12/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,30/12/2013,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,0,1,05/01/2014,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,360.8,1613,0,09/01/2014,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,0,0,0,16/01/2014,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,0,0,0,25/01/2014,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,0,0,0,31/01/2014,
Sucursal 05,MEX-0643,C00000099,AG00109,7120,0,0,0,08/02/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,0,0,0,20/01/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,290,290,0,25/01/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,02/02/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,08/02/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,17/02/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,22/02/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,02/03/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,10/03/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,17/03/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,212,0,22/03/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,229,0,01/04/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,04/04/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,13/04/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,22/04/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,29/04/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,04/05/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,11/05/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,380,0,16/05/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,23/05/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,30/05/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,10/06/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,445,0,17/06/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,24/06/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,29/06/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,07/07/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,15/07/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,22/07/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,29/07/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,05/08/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,10/08/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,19/08/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,23/08/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,30/08/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,08/09/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,13/09/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,20/09/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,27/09/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,04/10/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,10/10/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,18/10/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,26/10/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,03/11/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,11/11/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,14/11/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,25/11/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,28/11/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,220,0,09/12/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,16/12/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,20/12/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,26/12/2013,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,03/01/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,13/01/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,18/01/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,25/01/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,195,0,03/02/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,08/02/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,13/02/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,15/02/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,22/02/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,28/02/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,0,1,10/03/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,17/03/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,24/03/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,30/03/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,200,0,03/04/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,200,3499,0,13/04/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,0,0,0,21/04/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,0,0,0,27/04/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,0,0,0,04/05/2014,
Sucursal 05,MEX-0643,C00000099,AG00110,4520,0,0,0,09/05/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,0,0,0,20/04/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,680,1120,0,24/04/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,02/05/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,0,1,12/05/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,16/05/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,0,1,19/05/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,900,0,23/05/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,29/05/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,05/06/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,16/06/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,21/06/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,30/06/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,05/07/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,11/07/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,0,1,19/07/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,26/07/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,0,1,31/07/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,09/08/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,15/08/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,22/08/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,0,1,01/09/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,08/09/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,15/09/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,22/09/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,28/09/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,03/10/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,10/10/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,17/10/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,0,1,27/10/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,0,1,30/10/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,0,1,10/11/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,0,1,16/11/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,22/11/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,900,0,01/12/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,08/12/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,11/12/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,18/12/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,26/12/2014,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,420,0,04/01/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,08/01/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,17/01/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,420,0,24/01/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,02/02/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,420,0,09/02/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,220,0,12/02/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,320,0,23/02/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,420,0,27/02/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,0,1,06/03/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,460,0,12/03/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,460,4960,0,19/03/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,0,0,0,27/03/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,0,0,0,03/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,0,0,0,10/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00111,11020,0,0,0,16/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,0,170,0,10/10/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,170,0,1,20/10/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,26/10/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,03/11/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,07/11/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,14/11/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,20/11/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,220,0,01/12/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,04/12/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,13/12/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,18/12/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,25/12/2014,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,05/01/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,08/01/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,15/01/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,25/01/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,29/01/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,09/02/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,14/02/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,20/02/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,01/03/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,09/03/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,14/03/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,21/03/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,28/03/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,04/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,11/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,17/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,26/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,24/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,02/05/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,08/05/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,18/05/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,24/05/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,28/05/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,04/06/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,220,0,13/06/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,21/06/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,26/06/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,420,0,04/07/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,12/07/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,20/07/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,220,0,25/07/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,30/07/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,420,0,09/08/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,13/08/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,24/08/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,420,0,30/08/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,320,0,06/09/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,0,1,13/09/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,120,0,19/09/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,120,320,0,28/09/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,0,0,0,01/10/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,0,0,0,11/10/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,0,0,0,15/10/2015,
Sucursal 05,MEX-0643,C00000099,AG00112,2520,0,0,0,22/10/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,0,0,0,27/03/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,680,670,0,04/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,0,1,12/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,460,0,18/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,420,0,23/04/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,0,1,01/05/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,0,1,07/05/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,460,0,14/05/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,420,0,25/05/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,0,1,28/05/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,0,1,05/06/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,0,1,13/06/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,220,0,21/06/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,520,0,29/06/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,460,0,04/07/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,520,0,10/07/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,420,0,16/07/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,0,1,27/07/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,520,0,02/08/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,0,1,06/08/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,520,0,14/08/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,0,1,21/08/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,0,1,30/08/2015,
Sucursal 05,MEX-0643,C00000099,AG00113,11020,460,460,0,03/09/2015,
